consumableId,consumable/lot,numericValue,instrument
b91cb53d-0880-453c-89db-ef2e85ea011b,TKM-1966,1.5,AdvBuild23
018d8fc9-946b-4e14-9ed0-34991562cc1a,TKM-1969,1.3,AdvBuild08
288f6dd8-85ab-4f27-a791-5771d94f412f,TKM-1969,1.3,AdvBuild29
2e058608-ef6c-4513-b1b6-94b0becd30ed,TKM-1969,1.3,AdvBuild31
4f7489ea-3b9f-4e67-8fe3-24d1fd2f0799,TKM-1969,1.3,AdvBuild08
565e1e52-0f7d-4d59-9b77-1bc74a320957,TKM-1969,1.3,AdvBuild31
5ec03342-7572-4173-9b37-6c9573fd363b,TKM-1969,1.3,AdvBuild29
6ecabb37-f69d-4e7a-b0fd-62d9dc720832,TKM-1969,1.3,AdvBuild20
9ed53951-742d-4b72-bf1b-cbc148410aa3,TKM-1969,1.3,AdvBuild09 (New)
aaff55be-60dc-47b4-88b5-2b69afc38a06,TKM-1969,1.3,AdvBuild09 (New)
ae91c937-145a-4101-9e60-d813a1d80be4,TKM-1969,1.3,AdvBuild05
b9e64a93-257a-4439-b2cb-53585e8a9ca9,TKM-1969,1.3,AdvBuild05
c10c2943-1c38-4050-a31b-3d1b7c0e314d,TKM-1969,1.3,AdvBuild20
c2a3ed0b-b26d-4c7c-9ff6-65c2ab03cfb6,TKM-1969,1.3,AdvBuild23
d8967c89-53db-44d0-9be3-14de5ac25c8f,TKM-1969,1.3,AdvBuild09 (New)
e1558492-87ff-437f-aecb-8384434be96e,TKM-1969,1.3,AdvBuild31
f1c51fb9-a00d-483f-888f-3f92a3a182a5,TKM-1969,1.3,AdvBuild08
3b8ef535-4903-435e-94e8-2f7535691b4f,TKM-1969,1.4,AdvBuild23
6495a561-16cc-4b42-9076-1eac7f4055cb,TKM-1969,1.4,AdvBuild20
e35adbd7-007b-44a6-8eb5-4b88f4d12f7c,TKM-1969,1.4,AdvBuild29
4229c66e-1928-446c-89ff-388e0cf94131,TKM-1969,1.5,AdvBuild23
1a5ce3d4-cdfc-4d6b-b50a-3251befd418d,TKM-1970,1.2,AdvBuild05
980d6202-bd54-436c-8067-ec43cabc4a96,TKM-1970,1.2,AdvBuild09 (New)
af620a3b-c0cd-47c2-9366-036a7c0ce57e,TKM-1970,1.2,AdvBuild31
f0604465-4401-4124-8137-0ffd157745d9,TKM-1970,1.2,AdvBuild09 (New)
2f58ed89-b18f-4ea0-b136-cd96b6882ea0,TKM-1970,1.3,AdvBuild05
3416daae-02d8-4cf5-8b51-18f06edfa267,TKM-1970,1.3,AdvBuild31
459faf16-bedc-499d-a2d8-3ef253709326,TKM-1970,1.3,AdvBuild05
521718a8-44fb-4c5e-97fa-3f4eeebfe681,TKM-1970,1.3,AdvBuild09 (New)
60c98504-5596-4f61-8e93-404bf2ac3dac,TKM-1970,1.3,AdvBuild23
73dd6272-c778-4845-8521-d38886195557,TKM-1970,1.3,AdvBuild23
7e5b1258-987f-49fc-bded-b1a0587b1c4d,TKM-1970,1.3,AdvBuild29
93fc424c-b351-4e45-af80-ce8df9e0019d,TKM-1970,1.3,AdvBuild08
94bae932-c63c-4d69-991e-e134aba050bc,TKM-1970,1.3,AdvBuild29
9c63c22c-3b55-4601-8a8c-1f22ca1bd7b7,TKM-1970,1.3,AdvBuild08
becd525a-6d6e-43a4-b18d-6a93b92b9a4b,TKM-1970,1.3,AdvBuild31
bf39b12a-71f9-448f-be07-2b8a005865a5,TKM-1970,1.3,AdvBuild31
c1056767-f6c4-4f06-bc43-2970c86cd788,TKM-1970,1.3,AdvBuild08
e1f4285a-7084-4566-abd2-d8838743fb40,TKM-1970,1.3,AdvBuild05
e923f2bb-381b-4ef8-8375-a69c9c8d5744,TKM-1970,1.3,AdvBuild29
2e7e0f49-5d2f-4356-8092-7639e9f7719a,TKM-1970,1.4,AdvBuild23
644678a0-4c94-482e-b8f4-3e0b30361a35,TKM-1979,1.341,AdvBuild31
e6dfbe77-b867-4612-9114-675e5734edb5,TKM-1979,1.358,AdvBuild08
955101f4-d1ef-49fd-bbd6-84d9588a02b8,TKM-2008,1.308,AdvBuild31
6d63842f-da0e-460d-9b04-ac67d23345d0,TKM-2008,1.33,AdvBuild09 (New)
f20b4077-66a5-4bfc-aee1-a6e76149b422,TKM-2008,1.331,AdvBuild09 (New)
47a616f5-1c1d-412b-affc-9d5ba3323806,TKM-2008,1.336,AdvBuild31
6b2b2477-d1c4-4d1d-89f9-a2da24d74604,TKM-2008,1.352,AdvBuild09 (New)
3f0ec972-0cd5-42ce-afae-a860dfc7c097,TKM-2008,1.355,AdvBuild08
538c4a7f-e246-4f0e-acab-ca9a29f28296,TKM-2008,1.377,AdvBuild29
4879ef71-2584-4cb1-aa3a-578bf1bfc53c,TKM-2008,1.394,AdvBuild20
c962d42c-887a-4b9e-8781-bb7a7ca91b26,TKM-2008,1.401,AdvBuild29
041e8135-d684-4f2e-9bbb-b0317a19f40f,TKM-2008,1.417,AdvBuild29
90bc091f-084f-4cf2-bb03-43092faa8141,TKM-2008,1.419,AdvBuild20
005cfb72-0861-47e6-88da-b89da1f76509,TKM-2008,1.43,AdvBuild20
5248b4d7-8166-405e-aa9a-acaf4b32521b,TKM-2008,1.471,AdvBuild23
45928cf3-72fe-4e33-acee-aef5776f9de1,TKM-2008,1.491,AdvBuild23
459850bb-8645-4d77-8d8f-e2ed6e38fbc1,TKM-2008,1.501,AdvBuild23
7b315b9d-8502-48c4-8fc0-036cebb44a95,TKM-2008,1.577,AdvBuild23
15a7bc51-377b-4dbc-ac43-eebd75b48699,TKM-2009,1.2,AdvBuild08
80dbeb2d-53da-4f5e-8e3e-3298c1ea0720,TKM-2009,1.2,AdvBuild09 (New)
97de1658-a69d-4026-82d6-eb4f52a1aa42,TKM-2009,1.2,AdvBuild09 (New)
98c89b62-17b1-4afa-8a45-6a2cd4c13b80,TKM-2009,1.2,AdvBuild31
0d738320-8b97-471b-88c8-d1fe687c9c16,TKM-2009,1.3,AdvBuild20
0f8bfeca-9068-47b9-bc23-ea2488da2ece,TKM-2009,1.3,AdvBuild09 (New)
3ea24cf6-245b-475e-9d49-325affc33535,TKM-2009,1.3,AdvBuild20
5b45ad3d-7a35-420c-8cb6-daa62b38f7c1,TKM-2009,1.3,AdvBuild08
8a970f41-a08c-4a85-a3ed-efeba71d4416,TKM-2009,1.3,AdvBuild31
8e76b633-c148-41f9-b1e2-51bf68ebbce6,TKM-2009,1.3,AdvBuild08
b55ab792-4874-45e8-b504-2dcd145f53b2,TKM-2009,1.3,AdvBuild09 (New)
bbf6b8d6-1a50-4be8-a693-386880fa4086,TKM-2009,1.3,AdvBuild29
c520fbe7-5003-448a-856f-f57271870d5f,TKM-2009,1.3,AdvBuild29
d8a4497d-b9cb-4ec0-8242-b7d4ea41aa71,TKM-2009,1.3,AdvBuild29
f951930e-6c36-49f8-bce7-95d9e2a05360,TKM-2009,1.3,AdvBuild31
69aa19ae-acb6-4f9e-b8bc-9c034f39b71c,TKM-2009,1.4,AdvBuild29
ac7346c4-4ef4-4283-ad23-055b9550508a,TKM-2009,1.4,AdvBuild20
4fc2fc58-59ab-448a-aa90-f30fb1339839,TKM-2009,1.5,AdvBuild23
6421ad1f-0205-4eef-98a9-67050d0ec3df,TKM-2009,1.5,AdvBuild23
bba473e7-2e16-49b6-bdcd-dd0528f0d022,TKM-2009,1.5,AdvBuild23
b8bd2698-c520-4c5b-84f8-f26d8fcdf051,TKM-2024,1.2,AdvBuild31
06d3c7e0-cda5-4fae-a1fd-42a7d9efded1,TKM-2024,1.3,AdvBuild08
7d9de026-55d3-4a82-82bc-dfae97aa42ae,TKM-2024,1.3,AdvBuild09 (New)
818dd55e-ded9-4fb9-b9dc-be5acbd6fede,TKM-2024,1.3,AdvBuild29
a93ba24d-30fa-4d2d-8cc8-2d372672bf94,TKM-2024,1.3,AdvBuild20
7e0b172f-d209-406b-9c1b-a577cc201025,TKM-2033,1.2,AdvBuild09 (New)
b60bb6be-9d9c-4ff9-8a00-ca0cb7833c38,TKM-2033,1.2,AdvBuild08
c97188ce-d19f-4122-aa86-756c41121ef4,TKM-2033,1.2,AdvBuild09 (New)
2f11c6cd-b003-4786-861a-cf00f2c9118e,TKM-2033,1.3,AdvBuild29
60300563-0805-43b4-9063-01b933631a00,TKM-2033,1.3,AdvBuild08
6d636669-61c6-45cd-8c68-66a59c256581,TKM-2033,1.3,AdvBuild31
73b3d5c6-06ae-45ff-9cb9-44c8eb28805d,TKM-2033,1.3,AdvBuild31
7a3bd921-e841-4216-8154-0c1033c622bb,TKM-2033,1.3,AdvBuild31
817584cf-d418-4573-8177-aa64bcb8b4d1,TKM-2033,1.3,AdvBuild08
917efe2a-e3b3-4f86-8417-e1ef7397cd7c,TKM-2033,1.3,AdvBuild29
972a10ca-7576-4568-bf29-cae4a3aa43a4,TKM-2033,1.3,AdvBuild29
972f8b42-9dfe-4e92-8508-efd73f28b850,TKM-2033,1.3,AdvBuild31
aef5c7fc-faad-477b-b239-6fa5dd926478,TKM-2033,1.3,AdvBuild09 (New)
af0cc6bc-5422-4f5f-a2f3-f567cc3f72e7,TKM-2033,1.3,AdvBuild08
eb7f737d-3e40-4581-b5bd-78110e76e5be,TKM-2033,1.3,AdvBuild09 (New)
aa44c638-cd65-4687-b870-ebcf9be44680,TKM-2033,1.4,AdvBuild20
ace4bbc8-4af4-4361-8326-a626b9960369,TKM-2033,1.4,AdvBuild29
ba1d6953-0b10-4fe2-b65e-e009a2d48f5e,TKM-2033,1.4,AdvBuild20
bd56c6cf-762b-4b00-bae5-74d5f20bd6b4,TKM-2033,1.4,AdvBuild20
f1d02010-2da6-445e-a45b-c49dc910b71b,TKM-2033,1.4,AdvBuild20
